# x,y,z,group (every 3 lines = 1 triangle)
4.099132,5.982986,-6.349187,0
4.979781,5.936472,-5.571883,0
4.238263,4.955640,-6.546965,0
3.068509,5.007744,-7.124012,0
2.973443,6.069786,-6.897695,0
4.238263,4.955640,-6.546965,0
2.973443,6.069786,-6.897695,0
4.099132,5.982986,-6.349187,0
4.099132,5.982986,-6.349187,0
2.973443,6.069786,-6.897695,0
2.807980,6.996032,-6.544178,0
4.099132,5.982986,-6.349187,0
2.807980,6.996032,-6.544178,0
3.886470,6.855273,-6.052146,0
4.979781,5.936472,-5.571883,0
4.099132,5.982986,-6.349187,0
3.886470,6.855273,-6.052146,0
4.979781,5.936472,-5.571883,0
3.886470,6.855273,-6.052146,0
4.723475,6.778338,-5.346322,0
5.228502,2.279863,-5.758462,0
4.191793,2.310868,-6.569794,0
4.242070,3.712004,-6.596718,0
5.228502,2.279863,-5.758462,0
4.242070,3.712004,-6.596718,0
5.225306,3.696130,-5.777138,0
4.191793,2.310868,-6.569794,0
2.952965,2.360588,-7.149017,0
3.034460,3.749568,-7.179189,0
4.191793,2.310868,-6.569794,0
3.034460,3.749568,-7.179189,0
4.242070,3.712004,-6.596718,0
4.242070,3.712004,-6.596718,0
3.034460,3.749568,-7.179189,0
3.068509,5.007744,-7.124012,0
4.242070,3.712004,-6.596718,0
3.068509,5.007744,-7.124012,0
4.238263,4.955640,-6.546965,0
5.225306,3.696130,-5.777138,0
4.242070,3.712004,-6.596718,0
4.238263,4.955640,-6.546965,0
5.225306,3.696130,-5.777138,0
4.238263,4.955640,-6.546965,0
5.164574,4.928902,-5.731850,0
5.324815,-0.847003,-5.709936,0
4.209347,-0.683575,-6.531125,0
4.168668,0.811022,-6.537542,0
5.324815,-0.847003,-5.709936,0
4.168668,0.811022,-6.537542,0
5.240686,0.721804,-5.726534,0
4.209347,-0.683575,-6.531125,0
2.906962,-0.529239,-7.123150,0
2.905693,0.906130,-7.119288,0
4.209347,-0.683575,-6.531125,0
2.905693,0.906130,-7.119288,0
4.168668,0.811022,-6.537542,0
4.168668,0.811022,-6.537542,0
2.905693,0.906130,-7.119288,0
2.952965,2.360588,-7.149017,0
4.168668,0.811022,-6.537542,0
2.952965,2.360588,-7.149017,0
4.191793,2.310868,-6.569794,0
5.240686,0.721804,-5.726534,0
4.168668,0.811022,-6.537542,0
4.191793,2.310868,-6.569794,0
5.240686,0.721804,-5.726534,0
4.191793,2.310868,-6.569794,0
5.228502,2.279863,-5.758462,0
2.906962,-0.529239,-7.123150,0
4.209347,-0.683575,-6.531125,0
4.350480,-2.068964,-6.581709,0
2.906962,-0.529239,-7.123150,0
4.350480,-2.068964,-6.581709,0
2.971089,-1.860952,-7.193753,0
4.209347,-0.683575,-6.531125,0
5.324815,-0.847003,-5.709936,0
5.543845,-2.295514,-5.737255,0
4.209347,-0.683575,-6.531125,0
5.543845,-2.295514,-5.737255,0
4.350480,-2.068964,-6.581709,0
4.350480,-2.068964,-6.581709,0
5.543845,-2.295514,-5.737255,0
5.924829,-3.649608,-5.889787,0
4.350480,-2.068964,-6.581709,0
5.924829,-3.649608,-5.889787,0
4.614137,-3.364041,-6.757528,0
2.971089,-1.860952,-7.193753,0
4.350480,-2.068964,-6.581709,0
4.614137,-3.364041,-6.757528,0
2.971089,-1.860952,-7.193753,0
4.614137,-3.364041,-6.757528,0
3.114974,-3.115797,-7.393323,0
3.114974,-3.115797,-7.393323,0
4.614137,-3.364041,-6.757528,0
5.022389,-4.587703,-7.126817,0
3.114974,-3.115797,-7.393323,0
5.022389,-4.587703,-7.126817,0
3.355514,-4.320561,-7.784086,0
4.614137,-3.364041,-6.757528,0
5.924829,-3.649608,-5.889787,0
6.494819,-4.935163,-6.248832,0
4.614137,-3.364041,-6.757528,0
6.494819,-4.935163,-6.248832,0
5.022389,-4.587703,-7.126817,0
5.022389,-4.587703,-7.126817,0
6.494819,-4.935163,-6.248832,0
7.014594,-6.037890,-6.581503,0
5.022389,-4.587703,-7.126817,0
7.014594,-6.037890,-6.581503,0
5.396425,-5.630515,-7.463458,0
3.355514,-4.320561,-7.784086,0
5.022389,-4.587703,-7.126817,0
5.396425,-5.630515,-7.463458,0
3.355514,-4.320561,-7.784086,0
5.396425,-5.630515,-7.463458,0
3.579344,-5.348672,-8.135207,0
3.579344,-5.348672,-8.135207,0
5.396425,-5.630515,-7.463458,0
5.557433,-6.383044,-7.541335,0
3.579344,-5.348672,-8.135207,0
5.557433,-6.383044,-7.541335,0
3.673098,-6.073558,-8.215853,0
5.396425,-5.630515,-7.463458,0
7.014594,-6.037890,-6.581503,0
7.244932,-6.843496,-6.654917,0
5.396425,-5.630515,-7.463458,0
7.244932,-6.843496,-6.654917,0
5.557433,-6.383044,-7.541335,0
5.557433,-6.383044,-7.541335,0
7.244932,-6.843496,-6.654917,0
7.272327,-7.465152,-6.561963,0
5.557433,-6.383044,-7.541335,0
7.272327,-7.465152,-6.561963,0
5.575475,-6.971562,-7.444800,0
3.673098,-6.073558,-8.215853,0
5.557433,-6.383044,-7.541335,0
5.575475,-6.971562,-7.444800,0
3.673098,-6.073558,-8.215853,0
5.575475,-6.971562,-7.444800,0
3.681964,-6.644568,-8.108252,0
3.681964,-6.644568,-8.108252,0
5.575475,-6.971562,-7.444800,0
5.520613,-7.522339,-7.258206,0
3.681964,-6.644568,-8.108252,0
5.520613,-7.522339,-7.258206,0
3.651130,-7.211054,-7.894627,0
5.575475,-6.971562,-7.444800,0
7.272327,-7.465152,-6.561963,0
7.183266,-8.016026,-6.395527,0
5.575475,-6.971562,-7.444800,0
7.183266,-8.016026,-6.395527,0
5.520613,-7.522339,-7.258206,0
5.520613,-7.522339,-7.258206,0
7.183266,-8.016026,-6.395527,0
6.924190,-8.517169,-6.176461,0
5.520613,-7.522339,-7.258206,0
6.924190,-8.517169,-6.176461,0
5.362044,-8.037735,-6.984729,0
3.651130,-7.211054,-7.894627,0
5.520613,-7.522339,-7.258206,0
5.362044,-8.037735,-6.984729,0
3.651130,-7.211054,-7.894627,0
5.362044,-8.037735,-6.984729,0
3.571287,-7.755897,-7.565754,0
5.927043,-9.233661,-5.640420,0
4.878520,-8.988083,-6.032918,0
5.068970,-8.520108,-6.627538,0
5.927043,-9.233661,-5.640420,0
5.068970,-8.520108,-6.627538,0
6.441535,-8.989630,-5.925613,0
4.878520,-8.988083,-6.032918,0
3.347473,-8.764422,-6.398930,0
3.433131,-8.261977,-7.112412,0
4.878520,-8.988083,-6.032918,0
3.433131,-8.261977,-7.112412,0
5.068970,-8.520108,-6.627538,0
5.068970,-8.520108,-6.627538,0
3.433131,-8.261977,-7.112412,0
3.571287,-7.755897,-7.565754,0
5.068970,-8.520108,-6.627538,0
3.571287,-7.755897,-7.565754,0
5.362044,-8.037735,-6.984729,0
6.441535,-8.989630,-5.925613,0
5.068970,-8.520108,-6.627538,0
5.362044,-8.037735,-6.984729,0
6.441535,-8.989630,-5.925613,0
5.362044,-8.037735,-6.984729,0
6.924190,-8.517169,-6.176461,0
6.269769,7.160977,-0.612953,0
6.162401,7.109489,-1.975718,0
5.665462,8.006689,-1.942084,0
6.269769,7.160977,-0.612953,0
5.665462,8.006689,-1.942084,0
5.761579,8.073948,-0.612954,0
6.162401,7.109489,-1.975718,0
5.859572,6.994184,-3.263676,0
5.406841,7.846088,-3.183870,0
6.162401,7.109489,-1.975718,0
5.406841,7.846088,-3.183870,0
5.665462,8.006689,-1.942084,0
5.665462,8.006689,-1.942084,0
5.406841,7.846088,-3.183870,0
4.760188,8.618496,-3.155581,0
5.665462,8.006689,-1.942084,0
4.760188,8.618496,-3.155581,0
4.964378,8.832317,-1.931091,0
5.761579,8.073948,-0.612954,0
5.665462,8.006689,-1.942084,0
4.964378,8.832317,-1.931091,0
5.761579,8.073948,-0.612954,0
4.964378,8.832317,-1.931091,0
5.045897,8.915527,-0.612953,0
6.511524,5.010610,-3.429560,0
5.932912,4.957783,-4.674111,0
5.699622,5.980860,-4.555454,0
6.511524,5.010610,-3.429560,0
5.699622,5.980860,-4.555454,0
6.237522,6.066051,-3.352646,0
5.932912,4.957783,-4.674111,0
5.164574,4.928902,-5.731850,0
4.979781,5.936472,-5.571883,0
5.932912,4.957783,-4.674111,0
4.979781,5.936472,-5.571883,0
5.699622,5.980860,-4.555454,0
5.699622,5.980860,-4.555454,0
4.979781,5.936472,-5.571883,0
4.723475,6.778338,-5.346322,0
5.699622,5.980860,-4.555454,0
4.723475,6.778338,-5.346322,0
5.380553,6.854221,-4.402021,0
6.237522,6.066051,-3.352646,0
5.699622,5.980860,-4.555454,0
5.380553,6.854221,-4.402021,0
6.237522,6.066051,-3.352646,0
5.380553,6.854221,-4.402021,0
5.859572,6.994184,-3.263676,0
5.859572,6.994184,-3.263676,0
5.380553,6.854221,-4.402021,0
5.015444,7.633319,-4.250963,0
5.859572,6.994184,-3.263676,0
5.015444,7.633319,-4.250963,0
5.406841,7.846088,-3.183870,0
5.380553,6.854221,-4.402021,0
4.723475,6.778338,-5.346322,0
4.448207,7.513997,-5.104248,0
5.380553,6.854221,-4.402021,0
4.448207,7.513997,-5.104248,0
5.015444,7.633319,-4.250963,0
5.015444,7.633319,-4.250963,0
4.448207,7.513997,-5.104248,0
4.170639,8.043637,-4.844529,0
5.015444,7.633319,-4.250963,0
4.170639,8.043637,-4.844529,0
4.473693,8.309872,-4.192776,0
5.406841,7.846088,-3.183870,0
5.015444,7.633319,-4.250963,0
4.473693,8.309872,-4.192776,0
5.406841,7.846088,-3.183870,0
4.473693,8.309872,-4.192776,0
4.760188,8.618496,-3.155581,0
3.347473,-8.764422,-6.398930,0
1.665193,-9.036769,-6.670456,0
1.699845,-8.515307,-7.455226,0
3.347473,-8.764422,-6.398930,0
1.699845,-8.515307,-7.455226,0
3.433131,-8.261977,-7.112412,0
1.665193,-9.036769,-6.670456,0
-0.096836,-9.300962,-6.785778,0
-0.089673,-8.775022,-7.595435,0
1.665193,-9.036769,-6.670456,0
-0.089673,-8.775022,-7.595435,0
1.699845,-8.515307,-7.455226,0
1.699845,-8.515307,-7.455226,0
-0.089673,-8.775022,-7.595435,0
-0.080765,-8.249107,-8.150757,0
1.699845,-8.515307,-7.455226,0
-0.080765,-8.249107,-8.150757,0
1.757765,-7.994212,-7.977985,0
3.433131,-8.261977,-7.112412,0
1.699845,-8.515307,-7.455226,0
1.757765,-7.994212,-7.977985,0
3.433131,-8.261977,-7.112412,0
1.757765,-7.994212,-7.977985,0
3.571287,-7.755897,-7.565754,0
3.571287,-7.755897,-7.565754,0
1.757765,-7.994212,-7.977985,0
1.799229,-7.427858,-8.382404,0
3.571287,-7.755897,-7.565754,0
1.799229,-7.427858,-8.382404,0
3.651130,-7.211054,-7.894627,0
1.757765,-7.994212,-7.977985,0
-0.080765,-8.249107,-8.150757,0
-0.068351,-7.673605,-8.609693,0
1.757765,-7.994212,-7.977985,0
-0.068351,-7.673605,-8.609693,0
1.799229,-7.427858,-8.382404,0
1.799229,-7.427858,-8.382404,0
-0.068351,-7.673605,-8.609693,0
-0.057963,-7.067952,-8.948194,0
1.799229,-7.427858,-8.382404,0
-0.057963,-7.067952,-8.948194,0
1.821867,-6.838059,-8.663868,0
3.651130,-7.211054,-7.894627,0
1.799229,-7.427858,-8.382404,0
1.821867,-6.838059,-8.663868,0
3.651130,-7.211054,-7.894627,0
1.821867,-6.838059,-8.663868,0
3.681964,-6.644568,-8.108252,0
-0.063014,-5.630320,-9.052314,0
1.777556,-5.472795,-8.732202,0
1.823305,-6.246632,-8.817768,0
-0.063014,-5.630320,-9.052314,0
1.823305,-6.246632,-8.817768,0
-0.055132,-6.451581,-9.142217,0
1.777556,-5.472795,-8.732202,0
3.579344,-5.348672,-8.135207,0
3.673098,-6.073558,-8.215853,0
1.777556,-5.472795,-8.732202,0
3.673098,-6.073558,-8.215853,0
1.823305,-6.246632,-8.817768,0
1.823305,-6.246632,-8.817768,0
3.673098,-6.073558,-8.215853,0
3.681964,-6.644568,-8.108252,0
1.823305,-6.246632,-8.817768,0
3.681964,-6.644568,-8.108252,0
1.821867,-6.838059,-8.663868,0
-0.055132,-6.451581,-9.142217,0
1.823305,-6.246632,-8.817768,0
1.821867,-6.838059,-8.663868,0
-0.055132,-6.451581,-9.142217,0
1.821867,-6.838059,-8.663868,0
-0.057963,-7.067952,-8.948194,0
3.579344,-5.348672,-8.135207,0
1.777556,-5.472795,-8.732202,0
1.658632,-4.335765,-8.295273,0
3.579344,-5.348672,-8.135207,0
1.658632,-4.335765,-8.295273,0
3.355514,-4.320561,-7.784086,0
1.777556,-5.472795,-8.732202,0
-0.063014,-5.630320,-9.052314,0
-0.084764,-4.409998,-8.539040,0
1.777556,-5.472795,-8.732202,0
-0.084764,-4.409998,-8.539040,0
1.658632,-4.335765,-8.295273,0
1.658632,-4.335765,-8.295273,0
-0.084764,-4.409998,-8.539040,0
-0.104138,-3.028085,-7.961979,0
1.658632,-4.335765,-8.295273,0
-0.104138,-3.028085,-7.961979,0
1.533154,-3.030334,-7.804500,0
3.355514,-4.320561,-7.784086,0
1.658632,-4.335765,-8.295273,0
1.533154,-3.030334,-7.804500,0
3.355514,-4.320561,-7.784086,0
1.533154,-3.030334,-7.804500,0
3.114974,-3.115797,-7.393323,0
3.114974,-3.115797,-7.393323,0
1.533154,-3.030334,-7.804500,0
1.467743,-1.751292,-7.557400,0
3.114974,-3.115797,-7.393323,0
1.467743,-1.751292,-7.557400,0
2.971089,-1.860952,-7.193753,0
1.533154,-3.030334,-7.804500,0
-0.104138,-3.028085,-7.961979,0
-0.104892,-1.722056,-7.680714,0
1.533154,-3.030334,-7.804500,0
-0.104892,-1.722056,-7.680714,0
1.467743,-1.751292,-7.557400,0
1.467743,-1.751292,-7.557400,0
-0.104892,-1.722056,-7.680714,0
-0.096727,-0.410786,-7.588140,0
1.467743,-1.751292,-7.557400,0
-0.096727,-0.410786,-7.588140,0
1.447723,-0.439190,-7.470582,0
2.971089,-1.860952,-7.193753,0
1.467743,-1.751292,-7.557400,0
1.447723,-0.439190,-7.470582,0
2.971089,-1.860952,-7.193753,0
1.447723,-0.439190,-7.470582,0
2.906962,-0.529239,-7.123150,0
-0.096727,-0.410786,-7.588140,0
-1.654749,-0.441386,-7.490546,0
-1.653780,0.968371,-7.484285,0
-0.096727,-0.410786,-7.588140,0
-1.653780,0.968371,-7.484285,0
-0.089348,0.986850,-7.577152,0
-1.654749,-0.441386,-7.490546,0
-3.134269,-0.534724,-7.156385,0
-3.127431,0.910889,-7.158691,0
-1.654749,-0.441386,-7.490546,0
-3.127431,0.910889,-7.158691,0
-1.653780,0.968371,-7.484285,0
-1.653780,0.968371,-7.484285,0
-3.127431,0.910889,-7.158691,0
-3.167228,2.373182,-7.181427,0
-1.653780,0.968371,-7.484285,0
-3.167228,2.373182,-7.181427,0
-1.680110,2.401860,-7.510166,0
-0.089348,0.986850,-7.577152,0
-1.653780,0.968371,-7.484285,0
-1.680110,2.401860,-7.510166,0
-0.089348,0.986850,-7.577152,0
-1.680110,2.401860,-7.510166,0
-0.085056,2.409803,-7.607160,0
-0.104138,-3.028085,-7.961979,0
-1.769715,-3.029487,-7.836681,0
-1.692149,-1.755320,-7.571763,0
-0.104138,-3.028085,-7.961979,0
-1.692149,-1.755320,-7.571763,0
-0.104892,-1.722056,-7.680714,0
-1.769715,-3.029487,-7.836681,0
-3.383517,-3.119408,-7.440595,0
-3.213503,-1.871256,-7.216198,0
-1.769715,-3.029487,-7.836681,0
-3.213503,-1.871256,-7.216198,0
-1.692149,-1.755320,-7.571763,0
-1.692149,-1.755320,-7.571763,0
-3.213503,-1.871256,-7.216198,0
-3.134269,-0.534724,-7.156385,0
-1.692149,-1.755320,-7.571763,0
-3.134269,-0.534724,-7.156385,0
-1.654749,-0.441386,-7.490546,0
-0.104892,-1.722056,-7.680714,0
-1.692149,-1.755320,-7.571763,0
-1.654749,-0.441386,-7.490546,0
-0.104892,-1.722056,-7.680714,0
-1.654749,-0.441386,-7.490546,0
-0.096727,-0.410786,-7.588140,0
-0.063014,-5.630320,-9.052314,0
-1.996443,-5.448686,-8.893412,0
-1.891181,-4.319942,-8.394045,0
-0.063014,-5.630320,-9.052314,0
-1.891181,-4.319942,-8.394045,0
-0.084764,-4.409998,-8.539040,0
-1.996443,-5.448686,-8.893412,0
-3.912517,-5.313273,-8.378764,0
-3.662694,-4.299879,-7.932039,0
-1.996443,-5.448686,-8.893412,0
-3.662694,-4.299879,-7.932039,0
-1.891181,-4.319942,-8.394045,0
-1.891181,-4.319942,-8.394045,0
-3.662694,-4.299879,-7.932039,0
-3.383517,-3.119408,-7.440595,0
-1.891181,-4.319942,-8.394045,0
-3.383517,-3.119408,-7.440595,0
-1.769715,-3.029487,-7.836681,0
-0.084764,-4.409998,-8.539040,0
-1.891181,-4.319942,-8.394045,0
-1.769715,-3.029487,-7.836681,0
-0.084764,-4.409998,-8.539040,0
-1.769715,-3.029487,-7.836681,0
-0.104138,-3.028085,-7.961979,0
-0.057963,-7.067952,-8.948194,0
-2.010669,-6.850171,-8.797773,0
-2.025400,-6.237722,-8.984341,0
-0.057963,-7.067952,-8.948194,0
-2.025400,-6.237722,-8.984341,0
-0.055132,-6.451581,-9.142217,0
-2.010669,-6.850171,-8.797773,0
-3.972361,-6.662738,-8.313218,0
-3.994470,-6.060194,-8.469005,0
-2.010669,-6.850171,-8.797773,0
-3.994470,-6.060194,-8.469005,0
-2.025400,-6.237722,-8.984341,0
-2.025400,-6.237722,-8.984341,0
-3.994470,-6.060194,-8.469005,0
-3.912517,-5.313273,-8.378764,0
-2.025400,-6.237722,-8.984341,0
-3.912517,-5.313273,-8.378764,0
-1.996443,-5.448686,-8.893412,0
-0.055132,-6.451581,-9.142217,0
-2.025400,-6.237722,-8.984341,0
-1.996443,-5.448686,-8.893412,0
-0.055132,-6.451581,-9.142217,0
-1.996443,-5.448686,-8.893412,0
-0.063014,-5.630320,-9.052314,0
-0.080765,-8.249107,-8.150757,0
-1.946543,-8.017003,-8.013410,0
-1.984873,-7.449155,-8.464649,0
-0.080765,-8.249107,-8.150757,0
-1.984873,-7.449155,-8.464649,0
-0.068351,-7.673605,-8.609693,0
-1.946543,-8.017003,-8.013410,0
-3.804616,-7.790082,-7.621799,0
-3.909997,-7.243000,-8.021861,0
-1.946543,-8.017003,-8.013410,0
-3.909997,-7.243000,-8.021861,0
-1.984873,-7.449155,-8.464649,0
-1.984873,-7.449155,-8.464649,0
-3.909997,-7.243000,-8.021861,0
-3.972361,-6.662738,-8.313218,0
-1.984873,-7.449155,-8.464649,0
-3.972361,-6.662738,-8.313218,0
-2.010669,-6.850171,-8.797773,0
-0.068351,-7.673605,-8.609693,0
-1.984873,-7.449155,-8.464649,0
-2.010669,-6.850171,-8.797773,0
-0.068351,-7.673605,-8.609693,0
-2.010669,-6.850171,-8.797773,0
-0.057963,-7.067952,-8.948194,0
-0.096836,-9.300962,-6.785778,0
-1.867132,-9.052844,-6.683179,0
-1.894212,-8.536048,-7.472497,0
-0.096836,-9.300962,-6.785778,0
-1.894212,-8.536048,-7.472497,0
-0.089673,-8.775022,-7.595435,0
-1.867132,-9.052844,-6.683179,0
-3.563462,-8.788527,-6.418452,0
-3.653455,-8.293089,-7.139897,0
-1.867132,-9.052844,-6.683179,0
-3.653455,-8.293089,-7.139897,0
-1.894212,-8.536048,-7.472497,0
-1.894212,-8.536048,-7.472497,0
-3.653455,-8.293089,-7.139897,0
-3.804616,-7.790082,-7.621799,0
-1.894212,-8.536048,-7.472497,0
-3.804616,-7.790082,-7.621799,0
-1.946543,-8.017003,-8.013410,0
-0.089673,-8.775022,-7.595435,0
-1.894212,-8.536048,-7.472497,0
-1.946543,-8.017003,-8.013410,0
-0.089673,-8.775022,-7.595435,0
-1.946543,-8.017003,-8.013410,0
-0.080765,-8.249107,-8.150757,0
5.226731,2.275485,4.531439,0
4.204944,2.320031,5.362883,0
4.193840,0.811188,5.348856,0
5.226731,2.275485,4.531439,0
4.193840,0.811188,5.348856,0
5.250427,0.712755,4.520158,0
4.204944,2.320031,5.362883,0
2.976165,2.377355,5.961220,0
2.939590,0.912403,5.941783,0
4.204944,2.320031,5.362883,0
2.939590,0.912403,5.941783,0
4.193840,0.811188,5.348856,0
4.193840,0.811188,5.348856,0
2.939590,0.912403,5.941783,0
2.934631,-0.533914,5.936828,0
4.193840,0.811188,5.348856,0
2.934631,-0.533914,5.936828,0
4.230785,-0.693056,5.340724,0
5.250427,0.712755,4.520158,0
4.193840,0.811188,5.348856,0
4.230785,-0.693056,5.340724,0
5.250427,0.712755,4.520158,0
4.230785,-0.693056,5.340724,0
5.335826,-0.860801,4.508829,0
3.126511,-3.097980,6.182303,0
4.618889,-3.362680,5.542028,0
4.364250,-2.079788,5.376096,0
3.126511,-3.097980,6.182303,0
4.364250,-2.079788,5.376096,0
2.994921,-1.863534,5.992244,0
4.618889,-3.362680,5.542028,0
5.924255,-3.664693,4.669646,0
5.546972,-2.313044,4.524439,0
4.618889,-3.362680,5.542028,0
5.546972,-2.313044,4.524439,0
4.364250,-2.079788,5.376096,0
4.364250,-2.079788,5.376096,0
5.546972,-2.313044,4.524439,0
5.335826,-0.860801,4.508829,0
4.364250,-2.079788,5.376096,0
5.335826,-0.860801,4.508829,0
4.230785,-0.693056,5.340724,0
2.994921,-1.863534,5.992244,0
4.364250,-2.079788,5.376096,0
4.230785,-0.693056,5.340724,0
2.994921,-1.863534,5.992244,0
4.230785,-0.693056,5.340724,0
2.934631,-0.533914,5.936828,0
-3.912517,-5.313273,-8.378764,0
-5.701019,-5.609459,-7.631637,0
-5.301380,-4.584090,-7.224772,0
-3.912517,-5.313273,-8.378764,0
-5.301380,-4.584090,-7.224772,0
-3.662694,-4.299879,-7.932039,0
-5.701019,-5.609459,-7.631637,0
-7.248133,-6.036440,-6.632939,0
-6.718166,-4.949523,-6.272737,0
-5.701019,-5.609459,-7.631637,0
-6.718166,-4.949523,-6.272737,0
-5.301380,-4.584090,-7.224772,0
-5.301380,-4.584090,-7.224772,0
-6.718166,-4.949523,-6.272737,0
-6.146886,-3.678684,-5.891938,0
-5.301380,-4.584090,-7.224772,0
-6.146886,-3.678684,-5.891938,0
-4.865487,-3.382720,-6.785707,0
-3.662694,-4.299879,-7.932039,0
-5.301380,-4.584090,-7.224772,0
-4.865487,-3.382720,-6.785707,0
-3.662694,-4.299879,-7.932039,0
-4.865487,-3.382720,-6.785707,0
-3.383517,-3.119408,-7.440595,0
-7.248133,-6.036440,-6.632939,0
-5.701019,-5.609459,-7.631637,0
-5.869315,-6.374134,-7.721074,0
-7.248133,-6.036440,-6.632939,0
-5.869315,-6.374134,-7.721074,0
-7.500856,-6.841267,-6.716844,0
-5.701019,-5.609459,-7.631637,0
-3.912517,-5.313273,-8.378764,0
-3.994470,-6.060194,-8.469005,0
-5.701019,-5.609459,-7.631637,0
-3.994470,-6.060194,-8.469005,0
-5.869315,-6.374134,-7.721074,0
-5.869315,-6.374134,-7.721074,0
-3.994470,-6.060194,-8.469005,0
-3.972361,-6.662738,-8.313218,0
-5.869315,-6.374134,-7.721074,0
-3.972361,-6.662738,-8.313218,0
-5.879145,-6.983674,-7.595146,0
-7.500856,-6.841267,-6.716844,0
-5.869315,-6.374134,-7.721074,0
-5.879145,-6.983674,-7.595146,0
-7.500856,-6.841267,-6.716844,0
-5.879145,-6.983674,-7.595146,0
-7.547299,-7.468178,-6.620358,0
-3.804616,-7.790082,-7.621799,0
-5.620031,-8.060524,-7.031779,0
-5.803383,-7.543635,-7.355917,0
-3.804616,-7.790082,-7.621799,0
-5.803383,-7.543635,-7.355917,0
-3.909997,-7.243000,-8.021861,0
-5.620031,-8.060524,-7.031779,0
-7.187169,-8.522856,-6.202781,0
-7.458428,-8.021349,-6.439384,0
-5.620031,-8.060524,-7.031779,0
-7.458428,-8.021349,-6.439384,0
-5.803383,-7.543635,-7.355917,0
-5.803383,-7.543635,-7.355917,0
-7.458428,-8.021349,-6.439384,0
-7.547299,-7.468178,-6.620358,0
-5.803383,-7.543635,-7.355917,0
-7.547299,-7.468178,-6.620358,0
-5.879145,-6.983674,-7.595146,0
-3.909997,-7.243000,-8.021861,0
-5.803383,-7.543635,-7.355917,0
-5.879145,-6.983674,-7.595146,0
-3.909997,-7.243000,-8.021861,0
-5.879145,-6.983674,-7.595146,0
-3.972361,-6.662738,-8.313218,0
-3.563462,-8.788527,-6.418452,0
-5.103597,-9.004125,-6.047392,0
-5.307087,-8.540849,-6.651126,0
-3.563462,-8.788527,-6.418452,0
-5.307087,-8.540849,-6.651126,0
-3.653455,-8.293089,-7.139897,0
-5.103597,-9.004125,-6.047392,0
-6.159371,-9.240714,-5.650424,0
-6.686446,-8.994780,-5.939408,0
-5.103597,-9.004125,-6.047392,0
-6.686446,-8.994780,-5.939408,0
-5.307087,-8.540849,-6.651126,0
-5.307087,-8.540849,-6.651126,0
-6.686446,-8.994780,-5.939408,0
-7.187169,-8.522856,-6.202781,0
-5.307087,-8.540849,-6.651126,0
-7.187169,-8.522856,-6.202781,0
-5.620031,-8.060524,-7.031779,0
-3.653455,-8.293089,-7.139897,0
-5.307087,-8.540849,-6.651126,0
-5.620031,-8.060524,-7.031779,0
-3.653455,-8.293089,-7.139897,0
-5.620031,-8.060524,-7.031779,0
-3.804616,-7.790082,-7.621799,0
5.924255,-3.664693,4.669646,0
4.618889,-3.362680,5.542028,0
5.019357,-4.555399,5.925579,0
5.924255,-3.664693,4.669646,0
5.019357,-4.555399,5.925579,0
6.508069,-4.936466,5.047106,0
4.618889,-3.362680,5.542028,0
3.126511,-3.097980,6.182303,0
3.335453,-4.258771,6.581280,0
4.618889,-3.362680,5.542028,0
3.335453,-4.258771,6.581280,0
5.019357,-4.555399,5.925579,0
5.019357,-4.555399,5.925579,0
3.335453,-4.258771,6.581280,0
3.531515,-5.254657,6.946840,0
5.019357,-4.555399,5.925579,0
3.531515,-5.254657,6.946840,0
5.391136,-5.574632,6.283398,0
6.508069,-4.936466,5.047106,0
5.019357,-4.555399,5.925579,0
5.391136,-5.574632,6.283398,0
6.508069,-4.936466,5.047106,0
5.391136,-5.574632,6.283398,0
7.046865,-6.026270,5.402256,0
7.046865,-6.026270,5.402256,0
5.391136,-5.574632,6.283398,0
5.559708,-6.337064,6.372131,0
7.046865,-6.026270,5.402256,0
5.559708,-6.337064,6.372131,0
7.289099,-6.832008,5.480527,0
5.391136,-5.574632,6.283398,0
3.531515,-5.254657,6.946840,0
3.624465,-5.994391,7.036652,0
5.391136,-5.574632,6.283398,0
3.624465,-5.994391,7.036652,0
5.559708,-6.337064,6.372131,0
5.559708,-6.337064,6.372131,0
3.624465,-5.994391,7.036652,0
3.648398,-6.598178,6.928099,0
5.559708,-6.337064,6.372131,0
3.648398,-6.598178,6.928099,0
5.588358,-6.947981,6.273786,0
7.289099,-6.832008,5.480527,0
5.559708,-6.337064,6.372131,0
5.588358,-6.947981,6.273786,0
7.289099,-6.832008,5.480527,0
5.588358,-6.947981,6.273786,0
7.319901,-7.459262,5.380615,0
7.319901,-7.459262,5.380615,0
5.588358,-6.947981,6.273786,0
5.540370,-7.512671,6.070368,0
7.319901,-7.459262,5.380615,0
5.540370,-7.512671,6.070368,0
7.224406,-8.013613,5.201211,0
5.588358,-6.947981,6.273786,0
3.648398,-6.598178,6.928099,0
3.637413,-7.186220,6.698566,0
5.588358,-6.947981,6.273786,0
3.637413,-7.186220,6.698566,0
5.540370,-7.512671,6.070368,0
5.540370,-7.512671,6.070368,0
3.637413,-7.186220,6.698566,0
3.572678,-7.745780,6.351527,0
5.540370,-7.512671,6.070368,0
3.572678,-7.745780,6.351527,0
5.382483,-8.035319,5.776933,0
7.224406,-8.013613,5.201211,0
5.540370,-7.512671,6.070368,0
